,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
1123,0.41,0.342,0,-6.591,1,0.0345,0.633,0.0,0.109,0.217,144.783,182413,4,1,7JlkxvPt4HQSzr4XT5Plsl
1124,0.452,0.523,5,-6.453,1,0.0625,0.563,0.0,0.233,0.363,173.85,193827,3,1,4OyzSXRSadNQt5EMwASdap
1125,0.607,0.629,11,-5.931,1,0.0316,0.405,0.0,0.203,0.567,80.11,238160,4,0,66iygyOSvvoQQsKJ1vEXfT
1126,0.533,0.742,4,-4.162,1,0.0367,0.58,5e-06,0.316,0.24,159.853,244893,3,1,58SWkE48FccxZl63VtFC8r
1127,0.567,0.333,0,-8.818,1,0.0258,0.714,4.53e-06,0.25,0.208,139.807,214133,4,1,6ZEVQ2whiJvhjCNAOJ0DC3
1128,0.456,0.633,1,-4.332,1,0.0302,0.392,0.0,0.158,0.25,160.022,199920,3,1,6UwB2R8I5LoUmmYc0mphdl
1129,0.332,0.592,1,-6.127,1,0.0371,0.0824,0.0,0.109,0.31,170.391,205160,3,1,5EhzE6HJaCcLFrf5rPqvpk
1130,0.487,0.371,2,-4.57,0,0.0435,0.861,0.0,0.133,0.133,127.74,189240,4,1,1s8TR4ZPyrRf0E7zbNNjvZ
1131,0.481,0.415,0,-5.646,1,0.0323,0.432,0.0,0.128,0.196,77.472,240733,4,1,3h8KGJn9UFX2cfjN78iMVF
1132,0.617,0.466,1,-5.223,1,0.0356,0.828,0.0,0.132,0.344,125.967,233800,4,1,7iSes74ifLt0Ldk0pL3n7k
1133,0.639,0.42,6,-8.969,0,0.0518,0.563,0.0,0.0397,0.384,112.881,188345,4,1,1ZHlELWMEnvzQuDQ56yMbn
1134,0.533,0.398,5,-13.241,1,0.0278,0.539,0.0,0.543,0.242,86.748,210333,4,1,5UXgeLTzAyhgfRJubZRemE
1135,0.4,0.398,10,-6.038,0,0.0385,0.786,3.47e-06,0.333,0.16,111.661,229933,4,1,02yD6Wmpx5kLAoXLQOnuEb
1136,0.582,0.204,9,-14.308,1,0.284,0.867,0.0,0.136,0.216,131.745,277896,4,1,7pOBWaARASS210FeetnT5y
1137,0.491,0.711,5,-5.621,0,0.0331,0.296,0.0,0.331,0.256,94.061,241840,4,1,6HnGbBVxaEIdrppg7uh3jb
1138,0.531,0.29,7,-8.65,1,0.0407,0.918,0.0,0.205,0.454,141.266,233907,4,1,7vw2L7CJS7uXSX5gOty4Nt
1139,0.573,0.707,2,-5.067,1,0.0334,0.3,0.0,0.101,0.302,130.075,231032,4,0,5ts78ZXMYkosHroNMpUXJr
1140,0.555,0.402,0,-8.443,1,0.0314,0.628,0.0,0.0457,0.167,91.998,253634,4,1,7AjcJrynzHWlawo87kafY2
1141,0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,265307,4,1,29csiYMOfBmLmGwxmISrMy
1142,0.31,0.663,3,-6.075,1,0.101,0.443,0.0,0.609,0.407,172.768,239400,3,1,4lerOTNr2tFWJCAmmhymhi
1143,0.412,0.205,10,-12.977,1,0.0432,0.809,0.0,0.0957,0.458,79.552,189157,4,1,05WGuzxCek5NSKjMVLeJSz
1144,0.474,0.245,4,-12.366,1,0.138,0.906,3.97e-05,0.0928,0.241,75.002,208378,4,1,60YrZoQNcy90opzVnfoUrA
1145,0.59,0.577,7,-7.357,1,0.0694,0.142,0.0,0.116,0.161,143.538,203760,4,1,2ukaTb7sSeWHdr22n1xTBs
1146,0.426,0.395,6,-8.475,0,0.0483,0.569,0.0,0.126,0.289,140.369,190360,4,1,4WbKmrxCQ8gp8qEjyRpXtb
1147,0.75,0.46,0,-7.932,1,0.0334,0.457,0.0,0.0996,0.201,130.078,174533,4,1,5J5uyhoBZxJwmjy2Zg6DgF
1148,0.521,0.566,9,-7.441,1,0.0329,0.0747,0.0,0.244,0.654,149.855,263667,4,0,1sJFu2pvYJhtEOo9oVe1TZ
1149,0.568,0.727,8,-3.89,1,0.0336,0.196,0.0,0.361,0.194,125.947,229198,4,0,3iXzP5MqfZF3vXekc94arR
1150,0.517,0.555,7,-5.648,1,0.0394,0.629,0.0,0.0767,0.585,126.89,250240,4,1,4rhSORCj3M4rojpqnZUErd
1151,0.402,0.196,10,-8.625,0,0.036,0.859,0.0,0.257,0.185,99.605,279627,4,1,2gp9YVRrqL5N9MgjTwunux
1152,0.691,0.835,1,-8.764,0,0.0432,0.103,7.91e-06,0.0466,0.68,108.659,288467,4,0,3y3Hwiyb3PNzK6KWtXMTZg
1153,0.401,0.499,0,-7.643,1,0.0272,0.217,0.0,0.149,0.262,144.276,184080,4,1,4FqfHVML025cwjfhAOFbfa
1154,0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,343413,4,0,0wQCKR9OFjYu5Kzrk7WivJ
1155,0.562,0.472,2,-6.814,1,0.0298,0.588,0.0,0.146,0.304,129.98,265227,4,1,4KgcAo8wQrXexfwpIsgzLf
1156,0.567,0.619,10,-9.082,1,0.0278,0.433,0.0,0.083,0.388,137.129,258093,4,1,1zU6PCdQxUu1tMT5xbc6x5
1157,0.368,0.511,11,-9.998,0,0.0485,0.497,0.0,0.207,0.423,170.871,215600,3,1,1iUU0K9bFKJw6dVZp5ZXyY
1158,0.689,0.464,8,-10.979,1,0.0353,0.0812,1.6e-05,0.109,0.347,140.558,211733,4,1,4hfiDzgfMqtcOiUQpZidBQ
1159,0.536,0.665,3,-7.743,1,0.0367,0.641,0.000608,0.113,0.243,140.256,206707,4,1,3VDJrFMOFyYFGPtIocqkeP
1160,0.485,0.741,4,-3.97,1,0.0712,0.516,0.0,0.0726,0.172,82.816,245267,3,1,6JnLtLznH6uYrh93vIL4rL
1161,0.219,0.323,10,-12.211,1,0.0333,0.66,0.0,0.106,0.339,170.437,248000,4,1,7aSxNjoVoAwNL7HDAKwGtC
1162,0.541,0.387,0,-7.334,1,0.031,0.618,0.0,0.0716,0.273,78.003,257440,4,1,2FeYK41Grs7KdR9Nqoy1MK
1163,0.631,0.392,2,-9.35,1,0.0332,0.81,0.00099,0.456,0.737,129.012,195907,4,1,4AZFdWGuK1VfUpvPBUM7pv
1164,0.761,0.634,2,-9.476,1,0.0371,0.376,0.00177,0.0452,0.881,106.043,206000,4,0,7wNrk2vc0GUUNBFggJzEsI
1165,0.321,0.619,4,-4.405,1,0.08,0.258,8.59e-06,0.307,0.408,204.99,320393,4,1,6vB7FXOL9ncjF4be2bdRiY
1166,0.258,0.385,6,-8.143,0,0.033,0.0527,0.0,0.0802,0.174,174.167,252293,3,1,4LjyEL2sAQU7QZPC6GuTf6
1167,0.383,0.482,0,-4.979,1,0.0286,0.458,0.00381,0.121,0.181,143.916,228920,4,1,1Agu4u8a8Qm28zq5JtwaVv
1168,0.434,0.558,1,-5.893,1,0.0422,0.809,0.0,0.0905,0.424,139.722,209680,3,1,16izvdwIKjq3t6Ufc1cjBj
1169,0.752,0.481,6,-5.977,0,0.0251,0.238,0.0,0.244,0.345,110.063,268800,4,0,2InKE7rna7hIZGRVpekPYU
1170,0.623,0.752,4,-3.818,1,0.0371,0.362,0.0,0.125,0.369,129.884,218320,4,0,7qDkY9Y9v9eFV53AalBcSd
1171,0.551,0.508,1,-5.994,1,0.0354,0.0361,0.0,0.0731,0.808,124.782,186200,4,0,0zRc5cHuMrulujN8t1XbYE
1172,0.348,0.69,2,-4.898,1,0.034,0.239,0.0,0.107,0.379,149.706,236613,3,1,2lCEkKWWTOwsgXjOwZtMdd
1173,0.61,0.642,5,-11.208,0,0.0531,0.507,0.289,0.082,0.362,126.188,241173,4,1,0CUdrIZauextVse2hjLCH3
1174,0.649,0.777,7,-3.546,1,0.0397,0.00738,3.43e-05,0.115,0.667,123.003,222987,4,0,22seP38foydqUMp5Fvkcjm
1175,0.658,0.317,4,-7.058,1,0.0347,0.868,0.0,0.13,0.404,133.902,200115,4,1,1cYKJBDFOlT6a1vhjY4ygo
1176,0.53,0.711,5,-6.218,1,0.0587,0.35,0.0,0.148,0.54,158.084,222667,3,1,5c17sD5ibjougPh0bNnBTj
1177,0.799,0.513,4,-8.932,0,0.0644,0.38,0.0,0.114,0.29,115.185,210360,4,1,6DIt34Pm9LXZUfs4ap67fJ
1178,0.554,0.716,11,-3.937,1,0.04,0.063,0.0,0.31,0.44,152.125,208800,4,0,7IQ5G0aw7fvGdM97kbTEEV
1179,0.757,0.765,0,-5.707,1,0.0313,0.0131,0.0,0.37,0.745,133.973,203227,4,0,2vCHDrXVN0k1GPTjSIZ69E
1180,0.439,0.279,6,-11.014,1,0.0587,0.748,0.0,0.0894,0.178,79.128,209221,3,1,76OwIuRLIRWceFrQysqhdn
1181,0.55,0.434,2,-12.685,1,0.0353,0.3,0.0,0.106,0.325,104.214,300507,4,1,5BtNKZScq7gRDbcJ2FhIQb
1182,0.492,0.638,9,-4.967,1,0.0292,0.157,0.0,0.168,0.152,136.925,207667,4,1,5OkWLb3GzvjYUrhSpQFbvn
1183,0.281,0.534,8,-7.045,0,0.0333,0.163,1.05e-05,0.12,0.217,78.77,299840,4,1,7nY8fkDi2zmlQQHGSN9U9m
1184,0.738,0.826,6,-4.066,1,0.0459,0.0541,0.0,0.115,0.872,97.943,200962,4,0,7kcSKOl5rR4zGxFNYhkeRX
1185,0.631,0.736,9,-6.417,1,0.11,0.498,0.0,0.109,0.576,83.013,223184,4,0,53KEOYbYJfwiTUuqeOG2KU
1186,0.64,0.693,2,-5.735,1,0.0235,0.113,5.62e-06,0.0978,0.698,97.159,352160,4,0,0mvocLIWUnT10znvIXwHGr
1187,0.731,0.687,1,-7.399,0,0.0586,0.232,2.33e-05,0.265,0.577,99.995,198053,4,0,6ZZOdrcqRZzTCwGlsy00SU
1188,0.794,0.314,4,-12.227,1,0.0381,0.59,0.00029,0.121,0.687,104.147,199280,4,1,2su8ABoDsXbAXMIqLUgjnK
1189,0.875,0.729,1,-10.424,1,0.0347,0.284,0.0,0.226,0.958,120.987,279307,4,0,3Ewdz8ZnGmWBeAvB9gkFHK
1190,0.628,0.74,8,-6.509,1,0.0272,0.428,0.0,0.301,0.708,143.917,282707,4,0,7cKDTgEOfhG4v6R8HngRrP
1191,0.418,0.392,5,-8.189,1,0.0299,0.455,0.0,0.116,0.174,134.108,257453,4,1,4BBJezanyqAj6rRC1fKIg4
1192,0.415,0.428,2,-9.313,1,0.0254,0.132,0.0,0.297,0.652,81.352,214573,4,1,08HeIb9BidFjKROf9ptln0
1193,0.542,0.665,0,-8.121,1,0.0297,0.522,0.0,0.177,0.417,147.977,272827,4,1,27XboT5Wb8VOn7A0heo3Ei
1194,0.578,0.528,2,-6.791,1,0.0285,0.584,1.23e-06,0.102,0.109,115.985,238000,4,1,2UWFTnyf2aXnR54AXoMSXe
1195,0.664,0.498,0,-13.832,0,0.12,0.566,0.0,0.176,0.479,90.469,237867,4,1,5FeSv0MFW14wUVCTPJCmbA
1196,0.643,0.809,7,-3.275,1,0.028,0.45,1.22e-06,0.154,0.499,112.677,250107,4,0,4Ofg5uuH7qqDIXpAJMpXZV
1197,0.507,0.613,5,-3.731,1,0.0336,0.292,2.54e-06,0.318,0.422,146.797,210067,3,1,2dNjo3KBW38Yea8XygWPpb
1198,0.546,0.741,7,-5.929,1,0.0317,0.246,0.0,0.0801,0.382,134.019,301907,4,0,2JvYDGWN21QQOdtUlRdg7w
1199,0.639,0.36,4,-12.725,1,0.03,0.243,1.35e-06,0.048,0.559,114.004,198000,4,1,1bpOD9jv1ge8RiyKccjLHW
1200,0.593,0.349,8,-6.894,1,0.0284,0.722,0.0,0.133,0.218,124.046,263493,4,1,75OneVe1xHrgSiVEOiLGxb
1201,0.497,0.714,2,-4.209,1,0.0343,0.288,0.0,0.151,0.381,144.075,235907,4,0,38EI0NudWZT1qFuhEafIHh
1202,0.531,0.29,7,-8.65,1,0.0407,0.918,0.0,0.205,0.454,141.266,233907,4,1,7vw2L7CJS7uXSX5gOty4Nt
1203,0.692,0.442,11,-11.466,0,0.483,0.804,0.0,0.328,0.406,147.912,221139,4,1,0Q6Pc3dqsl6qHKZ91DPUTH
1204,0.557,0.759,10,-6.404,1,0.0794,0.654,0.0,0.109,0.736,170.028,194320,4,0,0svWUjefj6RBlIQxA3VCvx
1205,0.59,0.577,7,-7.357,1,0.0694,0.142,0.0,0.116,0.161,143.538,203760,4,1,2ukaTb7sSeWHdr22n1xTBs
1206,0.601,0.426,8,-7.102,1,0.0254,0.627,0.0,0.105,0.29,137.979,212947,4,1,4Z3wNhlam0BHHnK1lZmPRU
1207,0.249,0.238,6,-15.612,1,0.0325,0.804,0.0,0.135,0.317,168.233,247933,3,1,2d6m2u18196oYQS2mbaO6t
1208,0.583,0.731,9,-7.538,1,0.0663,0.356,1.41e-06,0.316,0.175,151.798,174847,4,1,4KhurM0GuFNioRgsBTpXos
1209,0.442,0.439,9,-9.877,1,0.0341,0.317,0.0,0.11,0.447,144.699,272000,4,1,4Ffrs6kqh1cyNC1gdRWI38
1210,0.607,0.629,11,-5.931,1,0.0316,0.405,0.0,0.203,0.567,80.11,238160,4,0,66iygyOSvvoQQsKJ1vEXfT
1211,0.552,0.364,10,-5.874,1,0.0287,0.507,0.0,0.133,0.243,135.733,164380,4,1,04HbA6XyuQ5MduWJUPmwiP
1212,0.28,0.369,5,-14.425,1,0.0375,0.113,0.000129,0.0995,0.203,203.616,279027,3,1,0vhOhQerNeK037EpSmphzb
1213,0.531,0.577,1,-9.363,1,0.0315,0.117,1.28e-05,0.0896,0.498,177.67,281227,4,1,2cSXotAohYx0EWCNljCzs7
1214,0.43,0.25,0,-17.067,1,0.029,0.702,0.0,0.383,0.413,104.387,198200,4,1,2YhVvYKpwAFM01pCAn0rTW
1215,0.493,0.389,4,-10.839,0,0.027,0.2,1.06e-05,0.402,0.2,86.998,240893,4,1,4Vb5YCg2XtUIM7PxE0KqY6
1216,0.764,0.737,10,-4.694,1,0.0354,0.589,0.0,0.175,0.447,98.003,189573,4,0,1D8bmUIhLHEO4KMS2SHwUx
1217,0.516,0.59,4,-4.443,1,0.0339,0.689,0.0167,0.104,0.171,137.724,288600,4,1,2WGYmstMZN1Kbz2sKiguFB
1218,0.679,0.674,7,-6.156,1,0.0281,0.697,0.00025,0.14,0.324,135.596,255333,4,1,5DRMxhUUiebOG9ruo5aLxj
1219,0.602,0.736,1,-5.362,1,0.0619,0.121,0.0,0.116,0.323,140.018,216919,4,0,0nyrWJu7GTlmS7YxPb7ZyA
1220,0.629,0.703,2,-4.875,1,0.0504,0.519,0.0,0.11,0.402,144.016,290973,4,0,73MuQb9jIoryiOig4hDQhT
1221,0.739,0.551,0,-7.64,1,0.0244,0.161,0.00102,0.123,0.455,95.058,287907,4,0,62qI8m0sXpzlSjYYx0nZ83
1222,0.637,0.434,7,-6.5,1,0.0318,0.765,0.0,0.266,0.632,121.9,186870,4,1,3GoZFM9oqXO68BQXBA1Czv
1223,0.409,0.574,5,-8.112,0,0.0415,0.792,1.28e-06,0.0915,0.55,151.979,249667,4,1,1Y7q2zwCBjt9zgIHZ0Ku7J
1224,0.474,0.306,0,-10.236,1,0.0978,0.808,0.0,0.116,0.663,204.401,235200,4,1,65e7BhKBuKYl6UfCzYVRGT
1225,0.624,0.695,9,-12.47,1,0.0461,0.385,0.0,0.0637,0.775,98.022,215067,4,1,3ZRUhvuUE2lwZF19puKM8P
1226,0.616,0.597,8,-5.328,1,0.0415,0.686,0.0,0.104,0.362,165.508,224067,4,1,15f8Cv8RXUlOOCIf2oaceN
1227,0.432,0.535,0,-7.959,0,0.0438,0.0466,0.0,0.714,0.224,125.75,300147,4,1,5mj7Uq2gQXsZJZ1vaN0cYb
1228,0.332,0.546,0,-6.862,1,0.0613,0.754,0.00603,0.284,0.523,164.979,201227,4,1,0Zt1aKyPmjJLRtfFQAdVUS
1229,0.362,0.522,2,-5.207,1,0.0491,0.528,0.0,0.126,0.131,171.643,313147,3,1,1yYrWdoONx6UyXLH0A3QMW
1230,0.582,0.659,8,-7.511,1,0.114,0.543,0.0,0.0656,0.583,155.957,239972,4,1,1O4dGIPUXUanseRdv4fNzw
1231,0.602,0.391,6,-7.487,1,0.0303,0.455,0.0,0.108,0.372,73.34,232332,4,1,7zh0PdIYt6HxXoPvfb30MU
1232,0.38,0.354,9,-10.214,1,0.0635,0.328,0.0,0.287,0.641,185.497,136360,3,1,6UJAHl1NDh8Nroa27mIKDZ
1233,0.483,0.631,4,-5.96,0,0.0306,0.636,0.0,0.322,0.202,82.005,281693,4,1,6FgEE6uNgGz0RbH8nlF4as
1234,0.413,0.53,3,-7.389,1,0.0326,0.472,1.31e-06,0.158,0.149,138.68,289867,4,1,5kxol5m6MfiJgahqyzbDRH
1235,0.43,0.272,0,-15.526,1,0.04,0.716,3.87e-05,0.278,0.582,123.948,292573,4,1,0kVOor973ijVqOBhYqvaE8
1236,0.589,0.696,0,-5.547,1,0.03,0.137,1.51e-06,0.226,0.249,126.018,216000,4,0,6W8Rl6LMWjCL17EvLlkyxc
1237,0.293,0.561,0,-9.247,1,0.0338,0.539,0.0,0.311,0.414,152.049,213400,4,1,3nlBG0lCutyuRX3jDRALw0
1238,0.368,0.542,8,-6.677,1,0.0441,0.138,7.89e-06,0.105,0.14,144.071,222773,4,1,1SH9WY0eACGHxtrmW3QAn1
1239,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.134,0.283,155.127,257027,4,1,6F9yAYUaNbUhdlQyt5uZ3b
1240,0.456,0.633,1,-4.332,1,0.0302,0.392,0.0,0.158,0.25,160.022,199920,3,1,6UwB2R8I5LoUmmYc0mphdl
1241,0.645,0.432,8,-9.297,1,0.0754,0.502,1.38e-06,0.0943,0.492,147.916,232973,4,1,2QVxtXH6aEC75Z0Wb5esCg
1242,0.643,0.713,11,-11.298,1,0.0345,0.33,0.0,0.0786,0.741,128.135,299000,4,0,2uYFvcf7n81AiguTVe4bSo
1243,0.483,0.492,0,-6.591,0,0.295,0.603,0.0,0.323,0.66,144.511,188213,4,1,5EbtodsuLbxrFDH6j5avVS
1244,0.605,0.445,6,-12.482,1,0.0426,0.59,0.0,0.0492,0.256,143.908,242467,4,1,6qQyG6BLQi0hvqdmMxOrlG
1245,0.403,0.301,1,-18.421,1,0.0469,0.775,0.000123,0.115,0.333,147.499,260067,4,1,1EjTQ72d5YuDI3yD3n5e4a
1246,0.631,0.683,7,-8.788,1,0.0344,0.291,0.0,0.0994,0.708,97.959,161040,4,0,1lKI9y1DL6QnYTZguVmACX
1247,0.315,0.306,9,-8.777,0,0.0293,0.757,0.0,0.188,0.465,94.334,215400,3,1,2pOyQcM91HM3tZEiwZCraG
1248,0.651,0.553,2,-10.1,1,0.0269,0.393,0.00691,0.154,0.607,88.095,244693,4,1,5scw7DWTRzsKzeA05QtCQB
1249,0.517,0.428,1,-8.261,1,0.0267,0.325,0.000175,0.124,0.27,76.773,239996,4,1,2wBhRmkGC098tLGo2dhWo2
1250,0.464,0.416,0,-7.683,1,0.0357,0.505,0.0,0.123,0.164,68.227,257920,4,1,6NF2cF3kRFGqhAuqj17yzD
1251,0.584,0.268,3,-9.54,1,0.0258,0.857,0.0,0.142,0.441,85.949,163333,4,1,0FHNqVPxu14WivXR4Y2hFr
1252,0.54,0.618,5,-6.524,1,0.0367,0.553,0.0,0.219,0.247,142.882,178435,4,1,1BVxc8PF2RuHwgaubSSJTr
1253,0.417,0.718,9,-5.494,1,0.0327,0.167,0.0,0.301,0.788,203.847,220720,4,0,7AY1uEEkYfFLFCEuc8QvUH
1254,0.65,0.558,0,-3.082,1,0.0309,0.368,0.0,0.303,0.725,141.82,159533,4,0,7paFC3FEu1WtPVP4Do6VZN
1255,0.581,0.681,5,-4.799,0,0.0265,0.00645,7.12e-06,0.157,0.166,94.998,197943,4,0,5tddHCci9vyQVnNWVSJs4G
1256,0.65,0.597,9,-6.427,1,0.0302,0.0596,1.27e-05,0.0978,0.5,117.069,198867,4,0,3tV7TCBFRB4dZ03gYwZ7Ax
1257,0.711,0.734,4,-3.847,0,0.0433,0.00614,0.0,0.228,0.384,128.019,176073,4,0,1GmQN5AYSmZFYTw10AfcLe
1258,0.645,0.71,7,-7.149,1,0.0292,0.32,0.0,0.355,0.667,119.958,230499,4,0,4A2WUGWWhMomNd3SshZK2E
1259,0.652,0.662,3,-6.386,1,0.0333,0.171,0.0,0.116,0.428,137.994,201347,4,0,0N3chwzAmCThKkFm6Hx6Y7
1260,0.755,0.758,7,-4.473,1,0.0867,0.0316,0.0,0.183,0.427,99.967,169034,4,0,7cqKuP1rIweEEkEgyC8rqe
1261,0.565,0.712,0,-5.614,1,0.0262,0.00517,0.000291,0.269,0.424,130.026,211274,4,0,4WOwOPyNHnJKNPQNdGsRtZ
1262,0.712,0.75,7,-4.205,1,0.0413,0.164,0.0,0.212,0.66,100.017,203013,4,0,1DrCBBXN9gEiMU8ME7Vhpt
1263,0.299,0.313,8,-7.004,1,0.0287,0.829,0.0,0.122,0.242,84.095,235983,4,1,62rjdkhu3J2U0QNJ6F7wQh
1264,0.527,0.676,8,-4.715,1,0.0272,0.265,9.51e-06,0.356,0.8,80.069,172125,4,0,0UQdOHYfDl4OY9waK0gFfu
1265,0.683,0.497,11,-8.013,1,0.0795,0.0288,3.29e-06,0.404,0.389,98.008,151951,4,0,1uI8U4FO4fvFa0d5dd1UYl
1266,0.626,0.47,0,-2.984,1,0.0316,0.522,0.0,0.201,0.825,140.046,176347,3,1,6SnO4yCCYtz2rffMpEAlro
1267,0.505,0.438,6,-7.433,1,0.0299,0.656,0.0,0.118,0.205,90.146,202867,4,1,00yK9fIjWQfF5g70TK9vdj
1268,0.672,0.622,5,-6.824,1,0.0285,0.00807,0.0,0.143,0.905,111.992,197398,4,0,0iHidkaP0x9Dd8IwFmNkG4
1269,0.657,0.887,7,-6.825,1,0.0419,0.00292,0.0261,0.79,0.533,105.018,199667,4,0,6h23gt9orDwsnjl2R1MGpN
1270,0.539,0.949,9,-1.098,1,0.0666,0.0465,0.0,0.317,0.803,135.913,206933,4,0,2e0heBxxDYvsw8MMPhg88z
1271,0.674,0.489,8,-7.987,1,0.0258,0.419,0.000112,0.24,0.435,97.015,204813,4,1,7esySixzBv7n9uM259kLeP
1272,0.564,0.543,7,-5.873,0,0.027,0.169,0.0,0.0837,0.366,106.047,189800,4,1,4UwGBrXXpGWXdBWuvtU5hZ
1273,0.548,0.914,0,-5.026,1,0.0395,0.0133,0.0,0.367,0.849,148.042,193612,4,0,0dJUbqKkP9EwuBtyLeQWHt
1274,0.556,0.491,11,-8.264,1,0.0432,0.361,7.58e-05,0.111,0.31,106.596,274333,4,1,6dben05JiKn09x31h1JgOW
1275,0.702,0.76,9,-3.239,1,0.0328,0.265,0.0,0.176,0.768,115.882,181590,5,0,70TQ2bBSD5J39rmggn0wRR
1276,0.754,0.54,7,-8.829,1,0.0671,0.166,0.000568,0.0949,0.961,175.909,262587,4,0,3j9R13BrWuygVOgOeIu2qe
1277,0.625,0.937,4,-4.102,0,0.0599,0.0127,2.08e-06,0.254,0.414,109.996,193120,4,0,52s1L7krzR2JL4L1Vi7V3X
1278,0.651,0.705,0,-4.286,1,0.0524,0.338,0.0,0.283,0.568,151.872,183158,4,0,5Yw4ZbzNPr7WINRb9HQvFD
1279,0.676,0.652,0,-5.749,1,0.0568,0.401,0.0,0.558,0.641,101.086,183119,4,0,6187nmNResODDMkb2WNgES
1280,0.622,0.47,4,-7.339,1,0.037,0.769,0.0,0.0921,0.335,82.489,227219,3,1,0u340rUGhfVFoq9TMcslmD
1281,0.544,0.756,10,-7.151,1,0.0467,0.19,0.0,0.137,0.456,143.959,205798,4,0,1xIedqGs6MXWZTCTSybZvx
1282,0.647,0.383,7,-8.707,1,0.0284,0.446,0.0,0.108,0.428,98.539,204408,4,1,5v3JieJAHIspWkXNVy5rHq
1283,0.509,0.668,9,-6.275,0,0.0435,0.00486,0.0,0.291,0.433,90.016,171286,4,0,3CJRU9t2vKyDeXwq1G7XbZ
1284,0.513,0.964,4,-4.253,1,0.17,0.000316,0.000374,0.889,0.563,114.065,193695,4,0,6w7T58kAjQNfp0jG9UheoJ
1285,0.74,0.883,8,-4.779,1,0.0544,0.576,1.19e-06,0.112,0.934,117.97,194280,4,0,7BsOKmHxQ9vvpFZaRR8Tzm
1286,0.781,0.703,8,-7.4,0,0.104,0.0281,0.0,0.119,0.762,141.038,152149,4,0,6Xc7SksAQwy2sbX1dAbT45
1287,0.433,0.867,4,-4.602,1,0.0558,0.239,0.0,0.96,0.766,199.791,222320,4,0,6SJHD4x5Utx7lnBJCtOpML
1288,0.594,0.68,7,-6.15,1,0.0354,0.0761,0.00121,0.239,0.87,144.075,171918,4,0,37zaEv7xyMujZ8pPLwJ0YS
1289,0.745,0.422,9,-10.034,1,0.0405,0.79,0.0,0.333,0.506,119.902,190000,4,1,7sIpHft18Pg6GsvOsYTGd0
1290,0.619,0.902,5,-5.637,1,0.0518,0.0931,0.0,0.274,0.95,132.745,274179,4,0,50kX2IurNXtSQZG5e4z9VP
1291,0.293,0.554,4,-7.362,0,0.0319,0.635,1.84e-06,0.112,0.0766,153.942,256193,3,1,5N7sdQWdISg5JmbIynMxGb
1292,0.559,0.754,6,-5.344,0,0.0481,0.00184,0.000462,0.0366,0.438,85.993,188920,4,0,5KfKPfX5cZvOuHoy9io65A
1293,0.666,0.605,2,-8.056,1,0.0281,0.298,0.000111,0.35,0.672,112.068,175613,4,0,1cWGEn37KTIQhsRkBVTmT0
1294,0.398,0.101,9,-15.132,0,0.0609,0.967,0.908,0.084,0.0555,162.175,166748,4,1,5bHSXxczMdoPWVg3RemYHq
1295,0.472,0.73,2,-4.272,1,0.0317,0.0056,0.0,0.428,0.742,112.041,335355,4,0,4HnSjaMV1PoRaRveNG2KKY
1296,0.657,0.591,10,-3.505,1,0.0297,0.835,0.0,0.248,0.687,132.041,189347,4,0,4ggabbjjuHrG06SsYnqvEs
1297,0.697,0.558,8,-6.103,1,0.0241,0.282,0.0,0.1,0.831,105.966,179800,4,0,4gE9TM6eai2wzYbCga0WmD
1298,0.624,0.725,2,-7.921,1,0.0315,0.0703,0.0346,0.209,0.599,100.052,184267,4,0,2T4FEAOUdzffXKzeyjrhPJ
1299,0.61,0.595,0,-7.027,1,0.0238,0.0654,0.0,0.115,0.712,104.024,177636,4,0,4g7ZMgMMZA2WPpnaeNK80l
1300,0.706,0.841,2,-7.294,1,0.0334,0.0225,0.0334,0.285,0.719,120.034,235724,4,0,5DNjj4JB73raxizHergZZZ
